cycle,V_mean_V,V_spread,V_mean_rolling,V_mean_lag_1,V_min_fade,Tavg_C,thermal_range,delta_T_ambient,cold_cycle_count,Tavg_rolling,eclipse_flag,QD_Ah,coulombic_eff,discharge_C_rate,capacity_retention,QD_rolling,cycle.1,cumul_Ah,SOH_lag_1,QD_diff,SOH
2277,7.86705257588392,1.0086108264302398,7.884329680884408,7.88686449088148,-0.161083292,14.9468687520907,40.39632557749193,24.9468687520907,2277,16.560859665017126,1,3.603431588,1.020408163265306,6.122512154542058,0.8930882325645148,3.604486314762472,2277,8717.226742314331,0.893098145923605,-0.000219431,0.893043764045106
2278,7.84253726728043,0.9533052537683392,7.881770884696124,7.86705257588392,-0.138744394,17.7017709186569,33.48300499446183,19.7017709186569,2278,16.46522997801432,0,3.60320233530373,1.0204081632653048,5.8241584106192725,0.8930314137209581,3.60425169347216,2278,8720.829944649635,0.893043764045106,-0.000229253,0.892986948030665
2279,7.81091535473056,0.9779487159174796,7.87627124725596,7.84253726728043,-0.207902713,14.5613290789401,40.56410854203396,24.561329078940098,2279,16.41750523956577,1,3.60301041835639,1.0204081632653066,5.982883271191014,0.8929838482925276,3.6040200946963545,2279,8724.43295506799,0.892986948030665,-0.000191917,0.892939384970604
2280,7.79563410604075,0.9228438179028596,7.865491714726123,7.81091535473056,-0.170447393,17.842311535221,33.32043083255795,19.842311535221,2280,16.36608489484496,0,3.60281010662464,1.020408163265308,6.003265409933212,0.8929342022687013,3.603793779819418,2280,8728.035765174614,0.892939384970604,-0.000200312,0.892889741418745
2281,7.76424736698758,0.9713421486413304,7.850770827237802,7.79563410604075,-0.248873274,14.6834590329284,40.52911928510858,24.6834590329284,2281,16.340614578143022,1,3.60263368985698,1.0204081632653064,5.998128916555274,0.8928904784639391,3.603573366505563,2281,8731.638398864472,0.892889741418745,-0.000176417,0.892846019791072
2282,7.75601557493392,0.90578105164174,7.837852460516475,7.76424736698758,-0.201523936,17.7975098091777,33.3003157362167,19.7975098091777,2282,16.35401425968044,0,3.60244825982897,1.0204081632653064,6.019444240816629,0.8928445207783445,3.603358853109999,2282,8735.240847124302,0.892846019791072,-0.00018543,0.892800064393796
2283,7.76989808384887,0.97093492606648,7.828953099493695,7.75601557493392,-0.234821381,15.4054019997805,40.09479022549175,25.4054019997805,2283,16.40777542964367,1,3.60227502255701,1.020408163265306,6.422604361169456,0.892801584991927,3.60314857355923,2283,8738.843122146858,0.892800064393796,-0.000173237,0.892757130745232
2284,7.76267111821591,0.8965999127010198,7.815256428639232,7.76989808384887,-0.193092967,17.6720847713465,33.28541781572166,19.6720847713465,2284,16.32964369391928,0,3.60208991855924,1.0204081632653048,6.010600477847173,0.8927557081109108,3.602944685613868,2284,8742.445212065417,0.892757130745232,-0.000185104,0.892711256148511
2285,7.72597666630684,0.9702655525342596,7.798181260511027,7.76267111821591,-0.285803631,14.8283055096748,40.52645633526688,24.8283055096748,2285,16.32486085026326,1,3.60192255670788,1.0204081632653068,5.973135318759265,0.8927142285111507,3.602747491451859,2285,8746.047134622124,0.892711256148511,-0.000167362,0.892669778614097
2286,7.73119617391993,0.8826089605760306,7.782614428814871,7.72597666630684,-0.216384358,17.8069464710325,33.184629777721284,19.8069464710325,2286,16.324598787884913,0,3.60174912045435,1.020408163265304,6.1254097675002885,0.8926712434083817,3.602557301617119,2286,8749.648883742579,0.892669778614097,-0.000173436,0.892626795651637
2287,7.7381339816164,0.9871425396138696,7.769722569388118,7.73119617391993,-0.271172526,15.5798087540778,40.16280108348433,25.5798087540778,2287,16.387892788083622,1,3.60157838653679,1.0204081632653077,6.335699223945267,0.8926289280628695,3.6023719814785986,2287,8753.250462129115,0.892626795651637,-0.000170734,0.892584482413083
2288,7.7795032230919,0.93022293001233,7.763419164969266,7.7381339816164,-0.182594922,18.2889457883066,33.14509660348764,20.2889457883066,2288,16.44661027504859,0,3.60138414631409,1.0204081632653057,6.234488908438026,0.8925807868250102,3.6021901625796344,2288,8756.85184627543,0.892584482413083,-0.00019424,0.892536343572266
2289,7.77802486994616,0.9487809761936692,7.760130116490825,7.7795032230919,-0.224595363,14.7763670715115,40.30930269325378,24.7763670715115,2289,16.46811407430573,1,3.60121247212727,1.0204081632653077,6.237823113383244,0.8925382384395772,3.602010367956722,2289,8760.453058747556,0.892536343572266,-0.000171674,0.892493797305395
2290,7.8204316490255,0.9259758948759202,7.762609870789299,7.77802486994616,-0.134859286,18.611155092914,32.7594732688221,20.611155092914,2290,16.544998430075033,0,3.60101237291514,1.0204081632653053,6.650883642386206,0.8924886450874243,3.601830594585772,2290,8764.054071120472,0.892493797305395,-0.000200099,0.892444206422587
2291,7.8047356640947,0.9855223146326892,7.766658700500012,7.8204316490255,-0.213722742,14.8236960685128,40.44783636256183,24.823696068512803,2291,16.55902213363347,1,3.60082210983631,1.0204081632653073,6.07101602857722,0.8924414895600753,3.601649436583705,2291,8767.654893230309,0.892444206422587,-0.000190263,0.892397053243198
2292,7.8191970212453,0.9214818742780304,7.77297684513115,7.8047356640947,-0.141626542,18.039158152009,33.09028870185037,20.039158152009,2292,16.5831869679166,0,3.60061830873221,1.0204081632653048,6.2536289421622255,0.8923909787168931,3.6014664414740287,2292,8771.25551153904,0.892397053243198,-0.000203801,0.892346544915047
2293,7.80642325828872,0.9871318494978204,7.776629362575136,7.8191970212453,-0.210532422,14.9970776274738,40.34238253709171,24.9970776274738,2293,16.542354530685934,1,3.60042844079119,1.020408163265305,6.165448433045795,0.8923439211220066,3.601281783297447,2293,8774.855939979832,0.892346544915047,-0.000189868,0.892299489663244
2294,7.80832924201069,0.9212254967533592,7.781195174954614,7.80642325828872,-0.15469514,17.8660087450301,33.2197031493978,19.8660087450301,2294,16.56174692805429,0,3.60022587043629,1.0204081632653044,6.104306550453842,0.8922937153124015,3.601095378485152,2294,8778.456165850268,0.892299489663244,-0.00020257,0.892249286353481
2295,7.7938560052806,0.9793974954624104,7.787983108851989,7.80832924201069,-0.219568651,14.9376294060636,40.34430647986523,24.9376294060636,2295,16.572679317693172,1,3.60004166645769,1.020408163265305,6.167687447879735,0.8922480614955702,3.600907289460133,2295,8782.056207516725,0.892249286353481,-0.000184204,0.892203634809837
2296,7.77558494186426,0.8999980693585306,7.792421985646423,7.7938560052806,-0.184116682,17.5932448242044,33.32946813261756,19.5932448242044,2296,16.551309153010358,0,3.59985174953455,1.020408163265306,5.947879457194798,0.8922009917607681,3.6007175523681534,2296,8785.65605926626,0.892203634809837,-0.000189917,0.892156567418723
2297,7.78122627813383,0.9879792270782,7.796731215298166,7.77558494186426,-0.229586038,15.5032908888167,40.09156037940605,25.5032908888167,2297,16.54365736648425,1,3.59967138284595,1.0204081632653064,6.397738913463684,0.8921562889925303,3.6005268519990685,2297,8789.255730649107,0.892156567418723,-0.000180367,0.892111866876318
2298,7.79435325442702,0.9130383393431698,7.798216218431678,7.78122627813383,-0.165884382,17.8823409366343,33.20087197140129,19.8823409366343,2298,16.50299688131702,0,3.59947560019599,1.020408163265306,6.1175236661394425,0.8921077654736143,3.6003359973872597,2298,8792.855206249304,0.892111866876318,-0.000195783,0.89206334577348
2299,7.78951276767627,0.9981914739967994,7.79936500820469,7.79435325442702,-0.228502155,15.2707332550114,40.29647444015587,25.2707332550114,2299,16.55243349966701,1,3.59928849044783,1.020408163265304,6.208515627106316,0.892061391479769,3.600143599219315,2299,8796.454494739752,0.89206334577348,-0.00018711,0.892016974088682
2300,7.84577145665956,0.9530203757296708,7.801898988968095,7.78951276767627,-0.12265696,18.5449872376112,32.954120840962815,20.5449872376112,2300,16.545816714136727,0,3.59906968073555,1.0204081632653057,6.4494701667427705,0.8920071608458746,3.599949330001356,2300,8800.053564420487,0.892016974088682,-0.00021881,0.89196274615503
2301,7.83817176077422,1.0003114455234394,7.805242598636047,7.84577145665956,-0.186645748,14.8583933318383,40.46640491923072,24.8583933318383,2301,16.54928644046928,1,3.59886387416565,1.0204081632653053,6.073358832201659,0.8919561529603972,3.59975350643429,2301,8803.652428294652,0.89196274615503,-0.000205807,0.891911740809331
2302,7.84715661859252,0.9325663309188688,7.80803855837077,7.83817176077422,-0.12008283,17.9595782957582,33.143504879801284,19.9595782957582,2302,16.541328454844198,0,3.59864601708925,1.0204081632653077,6.186130798705352,0.8919021584314138,3.5995562772699943,2302,8807.251074311742,0.891911740809331,-0.000217857,0.891857748968835
2303,7.80865202828456,0.9925076887816804,7.808261435370353,7.84715661859252,-0.21524603,14.6493324699668,40.56051225792064,24.6493324699668,2303,16.5065539390935,1,3.59845086579082,1.0204081632653073,5.939411133453486,0.8918537913890697,3.5993585197699574,2303,8810.849525177533,0.891857748968835,-0.000195151,0.891809384334776
2304,7.83144702332336,0.932820105245729,7.81057321350162,7.80865202828456,-0.13315807,18.1936334773323,33.05856329907183,20.1936334773323,2304,16.53931641232372,0,3.59824095330429,1.0204081632653044,6.299036162187717,0.8918017658775498,3.599160028056757,2304,8814.447766130837,0.891809384334776,-0.000209912,0.891757361413703
2305,7.78039567820798,0.9939426811988604,7.809227180794359,7.83144702332336,-0.242575538,14.387571347552,40.71148642263093,24.387571347552,2305,16.484310606472558,1,3.59805549229674,1.0204081632653077,5.791153696552216,0.8917558005138677,3.598961410640662,2305,8818.045821623135,0.891757361413703,-0.000185461,0.891711398338721
2306,7.80806504993796,0.91094310346302,7.812475191601727,7.78039567820798,-0.146081766,18.2464484372646,32.91288903112396,20.2464484372646,2306,16.54963096777858,0,3.59786083594077,1.0204081632653046,6.440924738199654,0.8917075561399511,3.598762319281284,2306,8821.643682459075,0.891711398338721,-0.000194656,0.891663156366982
2307,7.80045764759824,0.9825197530667404,7.81439832854817,7.80806504993796,-0.213296755,15.0787022324802,40.25499701294463,25.0787022324802,2307,16.507172102144928,1,3.59767502982487,1.020408163265304,6.235580475219577,0.8916615052432988,3.598562683979176,2307,8825.2413574889,0.891663156366982,-0.000185806,0.89161710776329
2308,7.79956260534227,0.9311049464778396,7.814919263639693,7.80045764759824,-0.168486199,17.9341532257458,33.29820392888213,19.9341532257458,2308,16.512353331056083,0,3.59747217811819,1.020408163265305,6.0294513525483655,0.8916112297023955,3.598362341771396,2308,8828.838829667018,0.89161710776329,-0.000202852,0.891566834725698
2309,7.81325802110482,0.9731872057853704,7.817293788982549,7.79956260534227,-0.195063585,15.2263793771442,40.10536207087211,25.2263793771442,2309,16.50791794326936,1,3.59728697869896,1.0204081632653064,6.4145727400142265,0.8915653291717606,3.598162190596509,2309,8832.436116645717,0.891566834725698,-0.000185199,0.891520936480535
2310,7.86062067917493,0.9521237720174804,7.818778711234086,7.81325802110482,-0.106068958,18.5890920260571,32.84900959835924,20.5890920260571,2310,16.51232842211395,0,3.59706418322603,1.020408163265306,6.557011102525346,0.8915101106917401,3.597961640845557,2310,8836.033180828943,0.891520936480535,-0.000222795,0.891465720749945
2311,7.84312399700308,1.0016956860538295,7.819273934856971,7.86062067917493,-0.18393022,14.7316607920974,40.515220118641466,24.7316607920974,2311,16.49965516813986,1,3.59685505013908,1.0204081632653057,6.009084315512215,0.8914582783495858,3.5977607584429,2311,8839.630035879081,0.891465720749945,-0.000209133,0.891413890988619
2312,7.86777571338311,0.944513599762689,7.821335844336031,7.84312399700308,-0.101585639,18.2091339338948,33.02427123755658,20.2091339338948,2312,16.524610731953523,0,3.59662821783187,1.0204081632653068,6.33157848276337,0.891402059365156,3.597558978517162,2312,8843.226664096914,0.891413890988619,-0.000226832,0.891357674803438
2313,7.86176870665962,1.00479589331134,7.826647512173537,7.86777571338311,-0.163192567,15.0325135025553,40.30485025401302,25.0325135025553,2313,16.562928835212368,1,3.59641402306735,1.020408163265307,6.201413398148914,0.8913489725175215,3.597355294244815,2313,8846.823078119982,0.891357674803438,-0.000214195,0.891304590599095
2314,7.86289947895767,0.9479721740081306,7.829792757736968,7.86176870665962,-0.112700034,17.9382296922358,33.24060715486906,19.9382296922358,2314,16.537388456702722,0,3.59618377246049,1.0204081632653064,6.082854067970828,0.8912919063286652,3.5971495761604357,2314,8850.419261892443,0.891304590599095,-0.000230251,0.891247527251671
2315,7.87450006448845,0.9848436629089594,7.839203196365014,7.86289947895767,-0.139821974,15.1535375802812,40.04841301060197,25.1535375802812,2315,16.61398507997564,1,3.59597393834911,1.0204081632653057,6.455506194089127,0.8912399002419414,3.596941420765672,2315,8854.015235830791,0.891247527251671,-0.000209834,0.891195523754426
2316,7.85064635823872,0.9157048249664088,7.843461327195091,7.87450006448845,-0.116455148,17.5771317793401,33.23414211464931,19.5771317793401,2316,16.54705341418319,0,3.5957566427197,1.020408163265305,6.03083140547077,0.8911860448641221,3.5967310014435645,2316,8857.610992473512,0.891195523754426,-0.000217296,0.891141671058166
2317,7.83092515603393,0.9795563151438405,7.84650807803866,7.85064635823872,-0.183274303,15.0208329981808,40.16958546492757,25.0208329981808,2317,16.54126649075325,1,3.59556293388702,1.020408163265306,6.291754568823209,0.8911380353279926,3.59651979184978,2317,8861.2065554074,0.891141671058166,-0.000193709,0.891093663912519
2318,7.83896027762847,0.9442607177068298,7.85044784526728,7.83092515603393,-0.131991627,18.1405702453952,33.16020257934207,20.1405702453952,2318,16.56190819271819,0,3.59534582952005,1.0204081632653088,6.190264086573684,0.8910842273533862,3.5963071569899663,2318,8864.80190123692,0.891093663912519,-0.000217104,0.891039858617112
2319,7.84495597374358,1.0024823917314103,7.853617640531155,7.83896027762847,-0.175820231,15.1647503421638,40.24019592198153,25.1647503421638,2319,16.55574528922015,1,3.5951399419782,1.020408163265305,6.277403404404472,0.8910331993995118,3.596092453317889,2319,8868.397041178898,0.891039858617112,-0.000205888,0.890988833204015
2320,7.84289228809867,0.9356659718573104,7.85184480142353,7.84495597374358,-0.129190178,17.8123274419617,33.27271774946015,19.8123274419617,2320,16.47806883081061,0,3.59492050600219,1.020408163265305,6.029609820791379,0.8909788135500253,3.5958780855955057,2320,8871.9919616849,0.890988833204015,-0.000219436,0.890934450062501
2321,7.8061687245258,1.0085027393001802,7.848149274175801,7.84289228809867,-0.22366371,14.8277200942931,40.5886613168337,24.8277200942931,2321,16.48767476103018,1,3.59472212232187,1.0204081632653068,5.90814945474357,0.8909296453818212,3.5956647928137846,2321,8875.586683807222,0.890934450062501,-0.000198384,0.89088528434247
2322,7.83211057003819,0.9571211108419088,7.844582759841311,7.8061687245258,-0.142238586,18.256584704665,33.19625879108947,20.256584704665,2322,16.4924198381072,0,3.59450351148804,1.020408163265306,6.169341417217883,0.8908754640387206,3.595452322179402,2322,8879.181187318709,0.89088528434247,-0.000218611,0.890831105697159
2323,7.84373886979049,1.0247026809814894,7.842779776154397,7.83211057003819,-0.186561648,15.2881473867316,40.37108277125424,25.2881473867316,2323,16.517983226524827,1,3.59429044973225,1.0204081632653077,6.168922892774963,0.8908226580002924,3.5952399648458915,2323,8882.77547776844,0.890831105697159,-0.000213062,0.890778302288041
2324,7.85071115384236,0.9256592269927006,7.841560943642866,7.84373886979049,-0.11790784,17.7067645513597,33.22093162847609,19.7067645513597,2324,16.49483671243722,0,3.59407081809243,1.0204081632653066,6.059492125032731,0.8907682236567407,3.5950286694090865,2324,8886.369548586534,0.890778302288041,-0.000219632,0.890723870654876
2325,7.83168956670478,1.01757953386846,7.837279893864499,7.85071115384236,-0.196391697,15.1571794361251,40.34874827786337,25.157179436125094,2325,16.49520089802161,1,3.59386391416331,1.0204081632653044,6.128067197340649,0.8907169437975676,3.594817666990506,2325,8889.963412500698,0.890723870654876,-0.000206904,0.890672593349024
2326,7.81775626334264,0.9235651337839492,7.8339908843748916,7.83168956670478,-0.150892783,17.4967920129391,33.36955584506753,19.4967920129391,2326,16.487166921381508,0,3.59365620982029,1.0204081632653077,5.878102203735037,0.8906654655607598,3.594607623700565,2326,8893.557068710517,0.890672593349024,-0.000207704,0.890621117675412
2327,7.7788148663775,0.9735902658954608,7.828779855409247,7.81775626334264,-0.236212554,14.7587069420415,40.43087024208167,24.7587069420415,2327,16.46095431576758,1,3.59347700700486,1.0204081632653068,6.04638423256475,0.8906210512512889,3.594399031012349,2327,8897.150545717523,0.890621117675412,-0.000179203,0.890576705577413
2328,7.80343814948363,0.9147694311097894,7.825227642594764,7.7788148663775,-0.152823592,18.214527709772,32.96304101216268,20.214527709772,2328,16.46835006220526,0,3.59328236845688,1.0204081632653068,6.382686114006831,0.8905728112909724,3.5941926849060315,2328,8900.743828085979,0.890576705577413,-0.000194639,0.890528468019052
2329,7.8015901566753,0.9927078772615392,7.820891060887936,7.80343814948363,-0.215650983,15.201956924605,40.24992187324662,25.201956924605,2329,16.47207072044938,1,3.59309404412923,1.0204081632653077,6.237540589521735,0.8905261362711125,3.593988095121135,2329,8904.336922130107,0.890528468019052,-0.000188324,0.890481795323228
2330,7.83286565551569,0.9376755945208508,7.819888397629637,7.8015901566753,-0.132857072,18.2342119209122,33.04574795775368,20.2342119209122,2330,16.51425916834443,0,3.59288268740029,1.0204081632653044,6.307569163446231,0.8904737528130439,3.593784313260945,2330,8907.929804817508,0.890481795323228,-0.000211357,0.890429414473431
2331,7.83224337138932,0.9909939932254206,7.822495862315991,7.83286565551569,-0.185722637,15.023767270691,40.26704651454024,25.023767270691,2331,16.533863885984218,1,3.59268451537824,1.0204081632653048,6.238592111988274,0.890424637103033,3.593580552566582,2331,8911.522489332887,0.890429414473431,-0.000198172,0.890380301208981
2332,7.85145869987522,0.9286897870324502,7.824430675299692,7.83224337138932,-0.113020296,18.0820749213724,33.01681872993754,20.0820749213724,2332,16.51641290765496,0,3.59246887134452,1.020408163265306,6.309606877632209,0.8903711910629906,3.59337708855223,2332,8915.11495820423,0.890380301208981,-0.000215644,0.890326857830116
2333,7.83288416325802,0.9969213268116492,7.823345204646446,7.85145869987522,-0.189029832,14.9354053677408,40.3334074819428,24.9354053677408,2333,16.48113870575588,1,3.592267645,1.020408163265306,6.145842317414241,0.8903213183121949,3.593174808060505,2333,8918.707225849046,0.890326857830116,-0.000201227,0.890276987562577
2334,7.84403722926026,0.9324280889097408,7.822677812188236,7.83288416325802,-0.123598524,17.9983188162223,33.12307020523628,19.9983188162223,2334,16.51029413224214,0,3.59205199283563,1.0204081632653053,6.1958340791865085,0.8902678703028721,3.592972925534825,2334,8922.299277841881,0.890276987562577,-0.000215652,0.89022354221453
2335,7.79217000675412,1.01003582339324,7.818725856193171,7.84403722926026,-0.240172117,14.6139730867377,40.70943426748591,24.6139730867377,2335,16.455973497303397,1,3.59185559917046,1.0204081632653064,5.7674836434582994,0.8902191953476153,3.59277209403554,2335,8925.891133441051,0.89022354221453,-0.000196394,0.890174869682889
2336,7.80824129832202,0.9170245984882106,7.817774359691109,7.79217000675412,-0.153680994,17.9398140119981,33.14388698667599,19.9398140119981,2336,16.500275697209297,0,3.59165591664878,1.0204081632653073,6.162079762008455,0.8901697052696133,3.5925720647183894,2336,8929.4827893577,0.890174869682889,-0.000199683,0.89012538206909
2337,7.83262411471812,1.0139931670395503,7.8231552845251695,7.80824129832202,-0.187172664,15.7142925270797,39.98240432915682,25.7142925270797,2337,16.595834255713118,1,3.59145421306205,1.0204081632653057,6.489947360505445,0.8901197142831384,3.592369785324108,2337,8933.074243570762,0.89012538206909,-0.000201704,0.890075393571759
2338,7.88331671322879,0.9336889949208294,7.8311431408996865,7.83262411471812,-0.080981014,18.2197108207245,32.859173913990546,20.2197108207245,2338,16.59635256680837,0,3.59122638884785,1.020408163265304,6.471313395777499,0.8900632494606961,3.5921641873632053,2338,8936.66546995961,0.890075393571759,-0.000227824,0.890018931560806
2339,7.87424161433039,1.00914933375687,7.838408286665195,7.88331671322879,-0.15220057,15.0950146285515,40.22025247802116,25.0950146285515,2339,16.58565833720302,1,3.5910067381793,1.0204081632653073,6.243773847264965,0.8900088104009913,3.591955456768212,2339,8940.256476697788,0.890018931560806,-0.000219651,0.889964495211722
2340,7.91234221503954,0.9646107910415588,7.84635594261758,7.87424161433039,-0.063343296,18.3708285129912,32.92361984377153,20.3708285129912,2340,16.59931999641092,0,3.59075447334616,1.020408163265308,6.439419879432432,0.889946288122305,3.591742635362799,2340,8943.847231171134,0.889964495211722,-0.000252265,0.889901976046136
2341,7.92461109064317,0.9991562442833112,7.855592714542965,7.91234221503954,-0.097768139,15.0430535789583,40.06317491378617,25.0430535789583,2341,16.601248627237652,1,3.59051610297028,1.0204081632653077,6.425999634986474,0.8898872094989161,3.591525794122004,2341,8947.437747274103,0.889901976046136,-0.00023837,0.889842900364382
2342,7.92897057449972,0.9464469288357192,7.863343902005414,7.92461109064317,-0.045138453,17.9758809796901,32.98274273609417,19.9758809796901,2342,16.59062923306942,0,3.59025841810117,1.0204081632653053,6.323110015152685,0.8898233438978365,3.5913047487976684,2342,8951.028005692204,0.889842900364382,-0.000257685,0.889779037943288
2343,7.87294527891479,1.0171560694975597,7.867350013571093,7.92897057449972,-0.164491796,14.5356445528948,40.57623243955186,24.5356445528948,2343,16.55065315158482,1,3.59003056485689,1.0204081632653068,5.872135883263315,0.8897668718804683,3.591081040801857,2343,8954.618036257061,0.889779037943288,-0.000227853,0.889722568737767
2344,7.84702128366686,0.9392031416051596,7.867648419011752,7.87294527891479,-0.129211095,17.6203582051332,33.37135033445688,19.6203582051332,2344,16.51285709047591,0,3.5898058176813,1.0204081632653073,5.897769232402034,0.8897111696830146,3.590856423286424,2344,8958.207842074742,0.889722568737767,-0.000224747,0.889666869313828
2345,7.85259507114832,1.0263086452477292,7.8736909254511716,7.84702128366686,-0.175850383,15.4495809894658,40.19044652567854,25.4495809894658,2345,16.59641788074872,1,3.58959079325682,1.0204081632653044,6.297141174744734,0.8896578772092901,3.5906299426950605,2345,8961.797433,0.889666869313828,-0.000215024,0.889613579493637
2346,7.89824223849565,0.9659872664409191,7.882691019468534,7.85259507114832,-0.07895005,18.303530109665,33.0175012105588,20.303530109665,2346,16.63278949051541,0,3.58934343952611,1.0204081632653057,6.336224611263319,0.889596572116967,3.590398694982793,2346,8965.386776307525,0.889613579493637,-0.000247354,0.889552277453806
2347,7.91014413926805,1.0206991635275706,7.890443021923528,7.89824223849565,-0.119338682,15.171929348118,40.17498733501964,25.171929348118,2347,16.57855317261924,1,3.58910356969166,1.020408163265308,6.324447403514778,0.8895371218620453,3.590163630645754,2347,8968.975879877216,0.889552277453806,-0.00023987,0.889492830159023
2348,7.92984772273765,0.9454412109375108,7.895096122874413,7.91014413926805,-0.044112544,17.9969815115385,32.96539589788388,19.9969815115385,2348,16.55628024170064,0,3.5888460889365,1.020408163265306,6.33325876738133,0.8894733068493458,3.589925600654619,2348,8972.564725966153,0.889492830159023,-0.000257481,0.889429018323793
2349,7.88791034143921,1.041807502428001,7.896462995585296,7.92984772273765,-0.155504625,14.8721088231354,40.508958707587055,24.8721088231354,2349,16.53398966115903,1,3.58860372813814,1.0204081632653053,5.943954607711739,0.8894132392244252,3.5896852996505038,2349,8976.15332969429,0.889429018323793,-0.000242361,0.88936895368975
2350,7.90550258278653,0.97838981004503,7.895779032359995,7.88791034143921,-0.081000651,18.0818743682066,33.23137529914245,20.0818743682066,2350,16.505094246680567,0,3.58834350353765,1.0204081632653053,6.097958045178134,0.8893487441666307,3.5894442026696525,2350,8979.741673197828,0.88936895368975,-0.000260225,0.889304461843283
2351,7.85027382711889,1.0333149113059903,7.888345306007567,7.90550258278653,-0.184496888,14.1908918573377,40.76086702454662,24.1908918573377,2351,16.41987807451851,1,3.58812710723379,1.0204081632653073,5.740466942393189,0.8892951116810868,3.5892053030960027,2351,8983.329800305062,0.889304461843283,-0.000216396,0.8892508320282
2352,7.85525632089415,0.9297397694533398,7.88097388064701,7.85027382711889,-0.111335913,18.0406933324169,33.040150996631766,20.0406933324169,2352,16.426359309791188,0,3.58790961752191,1.0204081632653066,6.269944170439973,0.8892412082011275,3.5889704230380763,2352,8986.917709922584,0.8892508320282,-0.00021749,0.889196931232195
2353,7.84996460581669,1.0040541618875205,7.878675813337199,7.85525632089415,-0.172790886,15.1767284863814,40.18973557602588,25.1767284863814,2353,16.49046770313985,1,3.5877023118601,1.0204081632653084,6.274789042421303,0.889189828774992,3.588737597738397,2353,8990.505412234445,0.889196931232195,-0.000207306,0.889145554364336
2354,7.85301317188388,0.92738763885004,7.879275002158903,7.84996460581669,-0.115512364,17.818870871261,33.154503400146034,19.818870871261,2354,16.51031896975263,0,3.58748352912992,1.0204081632653066,6.127384059036734,0.8891356048284441,3.58850536888326,2354,8994.092895763575,0.889145554364336,-0.000218783,0.889091333117699
2355,7.81536177198729,0.9902647302786898,7.875551672242798,7.85301317188388,-0.206837346,14.7137092095915,40.43783478153994,24.7137092095915,2355,16.4367317917652,1,3.58728887400395,1.0204081632653066,6.023283711428896,0.8890873607593754,3.5882751769579726,2355,8997.680184637578,0.889091333117699,-0.000194655,0.889043091450792
2356,7.83024415638576,0.9336640896480706,7.86875186403181,7.81536177198729,-0.135409366,18.1029116388897,33.07954737915816,20.1029116388897,2356,16.41666994468767,0,3.58707903360119,1.020408163265305,6.2473265193454495,0.8890353531133721,3.5880487363654807,2356,9001.26726367118,0.889043091450792,-0.00020984,0.888991086394348
2357,7.80342434323116,1.0018893414148904,7.85807988442812,7.83024415638576,-0.223294723,14.8346553096079,40.51966413358673,24.8346553096079,2357,16.38294254083666,1,3.58688472503117,1.020408163265308,5.96480147030559,0.8889871949360523,3.587826851899432,2357,9004.85414839621,0.888991086394348,-0.000194309,0.888942930614911
2358,7.80381528283283,0.9169231127705108,7.845476640437639,7.80342434323116,-0.159947556,17.7811949187257,33.22405722049316,19.7811949187257,2358,16.36136388155538,0,3.58668502612856,1.0204081632653057,6.056027331750264,0.8889377007981379,3.5876107456186377,2358,9008.44083342234,0.888942930614911,-0.000199699,0.888893438941402
2359,7.77774101628046,0.9629287516709804,7.834459707921765,7.80381528283283,-0.232699338,14.7514142454255,40.34655205068597,24.7514142454255,2359,16.349294423784393,1,3.58651008749869,1.020408163265305,6.125780610948273,0.8888943433406852,3.587401381554693,2359,9012.027343509835,0.888893438941402,-0.000174939,0.888850083642799
2360,7.78007601068512,0.9130721860618998,7.821917050711622,7.77774101628046,-0.178454433,18.0198632463483,33.12138638233891,20.0198632463483,2360,16.34309331159856,0,3.58632052169659,1.0204081632653057,6.193238618060335,0.8888473606290611,3.5871990833705865,2360,9015.613664031534,0.888850083642799,-0.000189566,0.888803103270531
2361,7.81666058790882,0.9894532181341208,7.818555726790616,7.78007601068512,-0.192428428,15.7316913611864,39.81662239967646,25.7316913611864,2361,16.49717326198343,1,3.58613279613941,1.0204081632653066,6.640599657336721,0.8888008340107589,3.5869996522611496,2361,9019.199796827674,0.888803103270531,-0.000187726,0.888756578968875
2362,7.82134532580516,0.9606298628048596,7.815164627281716,7.81666058790882,-0.156853775,18.0061826888647,33.35151007513451,20.0061826888647,2362,16.49372219762821,0,3.58591425729766,1.020408163265305,5.973354064510339,0.8887466705104501,3.5868001162387246,2362,9022.78571108497,0.888756578968875,-0.000218539,0.888702418165468
2363,7.83001031952968,0.9815203873374108,7.813169198653017,7.82134532580516,-0.185671099,14.9552898548009,40.27327759401504,24.955289854800903,2363,16.47157833447016,1,3.58572028472077,1.0204081632653077,6.252371222301608,0.8886985956069494,3.586601913524791,2363,9026.371431369693,0.888702418165468,-0.000193973,0.888654345655705
2364,7.85879212334672,0.9421819468488,7.8137470937993,7.83001031952968,-0.108561817,18.3418155752775,32.92643207646002,20.3418155752775,2364,16.52387280487181,0,3.58550050335442,1.0204081632653037,6.420213614309247,0.8886441241546034,3.586403610947241,2364,9029.956931873045,0.888654345655705,-0.000219781,0.888599876915595
