cycle,V_mean_V,V_spread,V_mean_rolling,V_mean_lag_1,V_min_fade,Tavg_C,thermal_range,delta_T_ambient,cold_cycle_count,Tavg_rolling,eclipse_flag,QD_Ah,coulombic_eff,discharge_C_rate,capacity_retention,QD_rolling,cycle.1,cumul_Ah,SOH_lag_1,QD_diff,SOH
3541,-1.571087282436923,0.05478781611586467,-1.1035613742328225,-1.220993419831694,-1.6803180399488418,-1.459198909380653,1.0789835039691267,0.7126028087105987,0.5197743006973462,-0.9876405456405384,1,-0.5302757043819416,-2.220446049250313e-16,-1.0907077343698184,-0.5302757046388161,-0.5308302382938173,3541,0.5479270063514803,-0.5304388114170868,1.3101101227244636,0.839618512993061
3542,-1.653191629161189,-0.7248851155913877,-1.1781882819244447,-1.5712950929516827,-1.286512877415905,0.8536389203339956,-0.9829242188682299,-1.0684189808035562,0.5204104993518105,-1.0606664275785487,0,-0.5307652057140185,-2.220446049250313e-16,-0.7044180751512933,-0.5307652057142899,-0.5313279149761491,3542,0.5485362446648454,-0.5308928405667982,1.0433412119944492,0.839584000802857
3543,-1.8204261965600537,-0.25481080335691236,-1.25986107650874,-1.65338487176859,-1.7969321274280905,-1.176256395404061,0.9742707821592691,0.8791243836345282,0.5210466980062749,-1.4066073482442505,1,-0.531195505868842,-1.7763568394002505e-15,-0.44314414070863783,-0.5311955058691142,-0.5318199049012982,3543,0.5491454609634767,-0.5313823314389288,1.4886699853629597,0.839553662563512
3544,-1.420228749879249,-0.4690614926795806,-1.305171990102506,-1.820589766467016,-1.0505343318450449,1.5501777555814775,-1.1310518198402335,-0.6584814913434694,0.5216828966607392,-0.561565007148612,0,-0.5316931924441223,-4.440892098500626e-16,0.5036022386908967,-0.5316931924443954,-0.5323084778982087,3544,0.5497546517997961,-0.5318126226243935,0.9817852575708714,0.839518573256035
3545,-1.3858486562814676,0.12161873951376324,-1.3492354239437392,-1.4204633274680338,-1.4921856097403554,-0.9675347010307366,0.9850972700083527,1.0019644078477574,0.5223190953152035,-0.8479658771267643,1,-0.5321525127922954,-2.4424906541753444e-15,-0.44800130494527435,-0.5321525127925683,-0.5327933062268803,3545,0.5503638191366699,-0.5323102988256977,1.270368456273159,0.839486188952886
3546,-1.1212730280628755,-0.40237153802794273,-1.3741300720581417,-1.3860893339860016,-0.8335340425657946,1.2569266559226084,-1.0591399265698316,-0.8310700298315696,0.5229552939696678,-0.249728372358525,0,-0.5326653750853579,4.440892098500626e-16,-0.06863911131881345,-0.5326653750856309,-0.5332770897363239,3546,0.5509729602348203,-0.5327696095996024,0.8676105964020542,0.839450029684002
3547,-1.0955216894602648,0.27100941194356637,-1.3752206403627558,-1.1215606498500927,-1.2526011708876894,-0.8836886995118446,0.9629397558619324,1.0513107150808778,0.5235914926241321,0.015540198550472098,1,-0.5331403707573946,-2.220446049250313e-16,-0.3330914013937987,-0.5331403707576683,-0.5337610000309182,3547,0.5515820770315557,-0.5332824612023842,1.1524655349781714,0.839416540194806
3548,-0.9664799948228734,-0.3835959069473497,-1.3766919817428585,-1.0958138803492419,-0.7219368415598921,1.0464030774436195,-1.0169603008433585,-0.9549705259225982,0.5242276912785965,-0.08715350060653745,0,-0.5336631656417575,-4.440892098500626e-16,-0.4190167665312723,-0.5336631656420324,-0.5342445345869452,3548,0.5521911670814035,-0.5337574469734062,0.7929131860727557,0.83937968063026
3549,-0.9640803029192015,0.3357327922880973,-1.353794184123368,-0.966795081788951,-1.1448769583272513,-0.8527107936301568,0.9528218139740139,1.069542297188368,0.5248638899330608,0.4482209607072202,1,-0.5341461315926159,-4.440892098500626e-16,-0.289699315647402,-0.5341461315928907,-0.5347289393917422,3549,0.5528002324220644,-0.5342802309604362,1.0924960742253043,0.839345629197908
3550,-0.9674961734943707,-0.34910544472484534,-1.3279051894074516,-0.9643958156665043,-0.7581668074641823,0.8965506028519517,-0.9718992648447918,-1.0431639533596535,0.5255000885875251,0.38241500459119526,0,-0.5346759360601278,6.661338147750939e-16,-0.765688235690457,-0.5346759360604039,-0.5352143231112193,3550,0.5534092706572187,-0.5347631868441619,0.7401887130828012,0.839308275423893
3551,-0.9640287969746543,0.5261421438612824,-1.2658418345798086,-0.967811080158219,-1.1900531797585783,-0.7572765455424093,0.9673227110199519,1.1257086932166687,0.5261362872419894,1.3415165629254504,1,-0.5351723874308383,8.881784197001252e-16,-0.3762350563992643,-0.5351723874311143,-0.5357039477281973,3551,0.5540182834932543,-0.5352929802682219,0.9910662455445294,0.839273273204304
3552,-0.7649563874798885,-0.47042175768970396,-1.1750320356970416,-0.9643443188607402,-0.5145142159833702,0.9440009945862424,-1.0362912178462969,-1.0152377366476426,0.5267724858964536,1.4649866369600462,0,-0.5356963504847905,6.661338147750939e-16,-0.34389391452368845,-0.5356963504850667,-0.5361970182357351,3552,0.5546272695226375,-0.5357894212907078,0.7841081462003107,0.839236331278161
3553,-1.183740718128025,0.35124132908050837,-1.1099397295884208,-0.7653072311063562,-1.409306942198785,-1.3001853069745426,1.0645362977055493,0.8061878805855993,0.527408684550918,1.2956510831532333,1,-0.5361808768746711,-1.5543122344752192e-15,-1.1005371312747334,-0.5361808768749491,-0.5366955108832602,3553,0.5552362307630005,-0.5363133734229555,1.080782462623223,0.839202169827321
3554,-1.1306145624971793,-0.521274062060954,-1.0803306746043218,-1.1840172561717122,-0.8484194897823759,0.9194913090488931,-1.004282299653235,-1.0296625446385241,0.5280448832053823,0.433885758592261,0,-0.5366914527880285,-4.440892098500626e-16,-0.5544288249163422,-0.5366914527883071,-0.5371952923496621,3554,0.5558451658816148,-0.5367978897131729,0.8848240527292653,0.839166171759252
3555,-1.0059234171953964,0.3793805610101576,-1.0414885605641377,-1.1309005268007957,-1.1645796308348102,-0.5962577832606064,0.893356822667448,1.22047387187655,0.5286810818598466,0.9411958098914985,1,-0.5371733798298302,2.220446049250313e-15,0.05836898080023133,-0.5371733798301082,-0.5376973342838507,3555,0.5564540763441951,-0.5373084549838769,1.100322776334144,0.839132193575005
3556,-0.6908705077949341,-0.2473073025496631,-0.9974858411985132,-1.006231505651091,-0.47342472357142007,1.184841218143565,-1.0593676167387294,-0.8734948335817768,0.5293172805143109,0.8426987975879605,0,-0.5377120545490245,1.5543122344752192e-15,-0.095434139872903,-0.5377120545493035,-0.5382019572304902,3556,0.5570629592474543,-0.5377903719802241,0.673450212668235,0.839094214405402
3557,-0.8188626528637101,0.3171046629766434,-0.9692012716458765,-0.6912344965991529,-1.0375397469127818,-1.1264571291939534,1.0013705942985942,0.9084329952065912,0.5299534791687753,0.510981799786035,1,-0.5382021330748438,1.5543122344752192e-15,-0.605328796832238,-0.5382021330751234,-0.538708088328018,3557,0.557671817077639,-0.5383290354710627,1.039004795961173,0.83905966150216
3558,-0.9613909413230873,-0.2749583214059948,-0.9686809861368872,-0.8192039318141101,-0.7881060171706801,0.8405696560927308,-0.9423438750824502,-1.0761107003474506,0.5305896778232396,0.2297325258699933,0,-0.538739949351794,-2.220446049250313e-16,-0.9809359211335984,-0.5387399493520739,-0.5392157214308667,3558,0.5582806473924206,-0.5388191037814936,0.679901953595792,0.839021742856883
3559,-1.2628895903879236,0.12032255624825565,-0.9992301132442216,-0.9617069312481785,-1.4227358168204556,-1.3363849433613768,1.0536157685087564,0.7848831272698517,0.5312258764777039,-0.43115627698354597,1,-0.5392056472915445,2.220446049250313e-16,-0.9327008056728835,-0.5392056472918247,-0.5397216278865713,3559,0.5588894538814712,-0.5393569088479626,1.2224034642953372,0.838988908902722
3560,-1.1942373545297567,-0.476888423623624,-1.0224112707597575,-1.263152084918878,-0.9025015637902798,1.070768641718991,-1.0240933394541745,-0.9406305383398882,0.5318620751321682,-0.19310602929856807,0,-0.5397146328120322,4.440892098500626e-16,-0.36582778715741904,-0.5397146328123136,-0.5402254526332165,3560,0.5594982343301397,-0.539822597080519,0.8967756383819534,0.83895302296503
3561,-1.0428328213310307,0.5913519554821461,-1.03046789502678,-1.1945120301382284,-1.2667554213654293,-0.5010722037882372,0.930156068214934,1.2764939177191377,0.5324982737866325,0.15696969999539517,1,-0.540210628111553,1.7763568394002505e-15,-0.15133331493418792,-0.5402106281118352,-0.5407292317768062,3561,0.5601069894030232,-0.5403315719915358,0.9945036484977363,0.838918052900663
3562,-0.6505637414539891,-0.23339990440392294,-1.0187728251941477,-1.0431343608913068,-0.4458615337696883,1.187960880426588,-1.0576268385340166,-0.8716588031129066,0.5331344724410969,0.4903146947339439,0,-0.540752231780611,1.7763568394002505e-15,-0.11958370454818176,-0.5407522317808928,-0.5412347748246131,3562,0.5607157167667365,-0.5408275569523366,0.651424392206534,0.838879867225947
3563,-0.5892427377932928,0.6183847141650588,-0.9579936087241623,-0.650934881953111,-0.863373183522246,-0.771203456241564,0.9485234196985902,1.1175122187072224,0.5337706710955612,1.2131116071934243,1,-0.541270387452999,1.5543122344752192e-15,-0.2677123821452108,-0.541270387453282,-0.5417436805008065,3563,0.5613244176209106,-0.5413691493319901,0.8277896052672135,0.838843334748255
3564,-0.2598042348936154,-0.06739340413258436,-0.8689652669022047,-0.5896247585775167,-0.13650982222482008,1.2102185434278019,-1.0611077413589118,-0.8585593892249151,0.5344068697500255,1.6103591632027467,0,-0.541845209044206,-4.440892098500626e-16,-0.0954012593869206,-0.54184520904449,-0.5422590101719259,3564,0.5619330890664407,-0.5418872942037247,0.40155163906958874,0.838802807049578
3565,-0.21076058008509768,0.8998631808789136,-0.7876708373090474,-0.2602447084855421,-0.5928999465478475,-0.7258790059117091,0.9589108893821539,1.144187244476284,0.5350430684044898,1.4332456773777988,1,-0.5424097018994957,6.661338147750939e-16,-0.34015090249417773,-0.54240970189978,-0.5427825956881797,3565,0.5625417316317592,-0.5424621038131292,0.4792369458120595,0.838763007576675
3566,0.08854927473124367,0.23365068872836164,-0.7079859178473211,-0.21120975557221366,0.09888755968554368,1.1605575021630372,-1.024568139361831,-0.8877866505775691,0.5356792670589541,1.4000645863640917,0,-0.5430418035602458,-1.1102230246251565e-15,-0.3325864647987008,-0.5430418035605303,-0.5433155230655307,3566,0.5631503418579086,-0.5430265849018828,-0.029340041895453667,0.838718441356421
3567,-0.15078041896321254,0.7149348422393511,-0.6396837266588529,0.08804699221130326,-0.5541717292052405,-1.274118915754643,1.0540183247818364,0.8215288643689004,0.5363154657134185,1.1983006066237165,1,-0.5436075907766234,-4.440892098500626e-16,-0.9338310749028991,-0.543607590776908,-0.5438560206368607,3567,0.563758923137625,-0.5436586733868709,0.469506451298367,0.838678550624808
3568,-0.24982176666657288,-0.13150803513343548,-0.5669355957477062,-0.15124023682756488,-0.16424061282330135,0.7952808085834189,-0.9773093353138331,-1.102764772610215,0.5369516643678828,1.136418258291311,0,-0.5441919650137073,2.220446049250313e-16,-0.783663179104642,-0.5441919650139926,-0.5444011735890644,3568,0.5643674745199715,-0.544224448809751,0.3296834757863913,0.838637349418456
3569,-0.5908881173833546,0.5895406785289486,-0.4982327164328181,-0.2502640114640221,-0.9249929154636108,-1.1967453808280077,1.0458737916891363,0.8670658984198549,0.5375878630223471,1.327220730089663,1,-0.5447158900591371,6.661338147750939e-16,-0.949748765462282,-0.5447158900594228,-0.5449521487326414,3569,0.56497599909761,-0.544808810865907,0.7843990033732746,0.838600410172097
3570,-0.4621883763163235,-0.14410996444379484,-0.4233908081585614,-0.5912698462252101,-0.31708197641263475,1.0489756292821086,-1.022274519603117,-0.9534564891039599,0.5382240616768114,1.2974429180896045,0,-0.5452772193375252,-1.3322676295501878e-15,-0.392990171678484,-0.5452772193378128,-0.5455083577852751,3570,0.5655844949568894,-0.5453327249904312,0.5030343508727207,0.838560833746644
3571,-0.2392135575810275,0.9969179716383382,-0.3412318256109574,-0.46259294056190314,-0.613175755361321,-0.4333545118107976,0.9044858861911499,1.3163481501560121,0.5388602603312757,1.389971874635732,1,-0.5458430346078748,-8.881784197001252e-16,0.0015131379491985315,-0.5458430346081631,-0.5460715482124274,3571,0.5661929618683006,-0.5458940425682568,0.4692949188089384,0.838520941037091
3572,0.25603660538057715,0.23793996553162425,-0.24854444810131887,-0.2396576846102143,0.26955591962790193,1.2758035525869884,-1.0722273340962623,-0.8199603152890288,0.5394964589857401,1.5099994561713843,0,-0.5464859443659013,6.661338147750939e-16,-0.003357651762217709,-0.5464859443661892,-0.546644868345162,3572,0.566801395887586,-0.546459846044517,-0.11062140095820218,0.838475612793773
3573,0.29936650249466573,1.2493890630766045,-0.15769641302092127,0.255504605312005,-0.2278214499039099,-0.7426417868081605,0.9840498346626758,1.1343217610756062,0.5401326576402044,1.5490259113371967,1,-0.5471334339083356,-2.220446049250313e-16,-0.4927742085501354,-0.5471334339086253,-0.5472311207116678,3573,0.5674097967804378,-0.5471027424015054,-0.14507475517380417,0.838429961653537
3574,0.5986877012731865,0.39527696986764077,-0.06992745677211762,0.29882681433219593,0.5125424648279557,1.0956392089263813,-1.0260923815524454,-0.9259933388521906,0.5407688562946686,1.3924655509117434,0,-0.5478431078444816,1.7763568394002505e-15,-0.3630231901539577,-0.547843107844772,-0.5478308571102343,3574,0.5680181613654194,-0.5477502184473836,-0.612852413982872,0.838379926213179
3575,0.5415381484114073,1.1675676089422713,0.006984709091967454,0.5980949040651146,0.0017702073450056445,-0.9212718386870883,0.9873834755844241,1.0291917219395195,0.5414050549491329,1.1254822204797517,1,-0.5485175576684214,-2.220446049250313e-16,-0.5238155511930525,-0.5485175576687125,-0.5484415882252068,3575,0.5686264914446423,-0.5484598775908193,-0.34788152941299616,0.838332374242873
3576,0.9036131344935068,0.38607297880673097,0.09031374368591281,0.540955491341159,0.8255421607311403,1.194306280682665,-1.0947510082069993,-0.8679243129180112,0.5420412536035972,1.1715963033721424,0,-0.5492634241464723,-2.220446049250313e-15,0.10191715177250013,-0.5492634241467632,-0.5490636948075037,3576,0.5692347833643361,-0.5491343133562412,-0.8850947278768386,0.838279787053495
3577,0.9720555209098428,1.3877633293234526,0.20510822727923841,0.9029662338714295,0.3619708252395696,-0.7094111413817662,0.9289427802111037,1.1538791592706334,0.5426774522580616,1.9432088552829265,1,-0.5500253752241829,8.881784197001252e-16,-0.19529694959476687,-0.5500253752244749,-0.5497054160268032,3577,0.5698430363015904,-0.5498801642871544,-1.0060913118297128,0.838226065822149
3578,1.1945608303948452,0.7210050550613244,0.3527764197279812,0.971396476444175,0.9707571872343049,1.0836053401151453,-1.0219619608507604,-0.9330756919376684,0.5433136509125259,2.3371733757833817,0,-0.5508830383504786,1.5543122344752192e-15,-0.38851189755497295,-0.5508830383507711,-0.5503744636981865,3578,0.5704512453596484,-0.5506420994824599,-1.7260685811594352,0.838165596429071
3579,1.2495595327265612,1.3761880206005306,0.5409368007379807,1.1938623064513578,0.6074245701651475,-0.8585379438645075,0.9431232282030815,1.0661128152745163,0.5439498495669902,2.7992975315920225,1,-0.5517067480818707,8.881784197001252e-16,-0.23754536108827176,-0.5517067480821641,-0.5510734871650754,3579,0.5710594122756119,-0.5514997447312836,-1.4706695417361813,0.838107520914334
3580,1.2379588178440981,0.7149474579530631,0.7147533951804229,1.2488512502741471,0.9790581233062441,0.9060876150519425,-0.9818074875704047,-1.0375510878015897,0.5445860482214545,2.604056399273526,0,-0.5525891906296594,1.5543122344752192e-15,-0.7146589022105976,-0.5525891906299545,-0.55180461909563,3580,0.5716675340446307,-0.5523234372929543,-1.9124551459067711,0.838045304452351
3581,1.2629948562304798,1.3360354995649104,0.8683334802038299,1.2372525937253345,0.6323768313681786,-0.866911139462813,0.9335022238608681,1.061184896530247,0.5452222468759189,2.0116478101905853,1,-0.5534096525437048,-2.220446049250313e-16,-0.1883805003954625,-0.5534096525440012,-0.5525612134199529,3581,0.572275613837717,-0.5532058614467655,-1.4462375392072349,0.837987457924427
3582,1.5300307787985377,0.27269923198485185,0.9985818077154699,1.2622841899268333,1.4117803211312667,1.000565839615719,-1.1366746138382724,-0.9819473450862822,0.5458584455303832,1.6355650223739744,0,-0.5542724286439219,4.440892098500626e-16,0.267111648658375,-0.5542724286442178,-0.5533397924180105,3582,0.5728836494900208,-0.5540263062587552,-1.7645410526741714,0.837926628041989
3583,1.0859932394385605,1.4186183114027184,1.0790035388353172,1.5292727318781927,0.39870170927722914,-1.1399619730244355,1.0136576694339503,0.9004849218253683,0.5464946441848475,1.092669640505879,1,-0.5550845594753359,-2.220446049250313e-15,-0.823374747511653,-0.5550845594756338,-0.554134834076911,3583,0.5734916435926216,-0.5548890643749494,-1.38357103921416,0.837869368895632
3584,0.938536950330974,0.5028022685938089,1.1137484358053737,1.0853139788187618,0.7368989560018909,0.7284061978130371,-0.953971863585637,-1.1421228222415616,0.5471308428393118,0.5908851535369837,0,-0.5558893486238787,-4.440892098500626e-16,-0.970486858904908,-0.5558893486241774,-0.5549393864089335,3584,0.5740995965211301,-0.5557011782779522,-1.3283346179122475,0.837812627373376
3585,0.707493436329712,1.2110192445721222,1.1307150743851138,0.9378838531196291,0.11888360888764225,-1.058666470910444,1.0092571954429665,0.9483301708690437,0.5477670414937761,0.4031501380124383,1,-0.5565988810256086,4.440892098500626e-16,-0.7031016368676994,-0.5565988810259075,-0.5557474466859164,3585,0.5747075131490089,-0.5565059506511607,-0.6117947515357314,0.837762601911879
3586,0.7728482501473853,0.43298303734799953,1.1173461690645854,0.7068813335436575,0.6427376664790294,0.9533979397321642,-1.0052156125301008,-1.0097073054544634,0.5484032401482405,0.07397475178045597,0,-0.5573461167088387,1.5543122344752192e-15,-0.5543203058605136,-0.5573461167091389,-0.5565556438712068,3586,0.5753153915473076,-0.5572154682631164,-0.895406936736459,0.837709918186921
3587,0.682111208362711,1.1813294640258398,1.0877033633369475,0.7722245513507525,0.11869151975614814,-0.9307348406785988,0.97871651653463,1.0236224139801464,0.5490394388027048,-0.22844032405664966,1,-0.5580415531677175,2.220446049250313e-16,-0.4976202586169744,-0.5580415531680175,-0.5573571901877105,3587,0.5759232343661442,-0.5579626883706889,-0.5057640912098958,0.837660886557483
3588,0.681478473795547,0.6138140916654489,1.0352477711394497,0.681503609186518,0.5061106345278301,0.9544095918780147,-0.9621015437377631,-1.0091119127500072,0.5496756374571691,-0.40497244476986427,0,-0.558799815762695,1.1102230246251565e-15,-0.8184022768130171,-0.5587998157629962,-0.5581487973373994,3588,0.5765310383912489,-0.558658110333586,-0.9783541141534529,0.837607425381984
3589,0.7358684652526651,1.1779867158850603,0.9827299466531553,0.6808709868864742,0.18447332297332933,-0.881004896273034,0.9650186753672114,1.0528902272433713,0.5503118361116334,-0.4356711233932803,1,-0.5595007561240234,6.661338147750939e-16,-0.34930554300484395,-0.5595007561243254,-0.5589281286447836,3589,0.5771388065553048,-0.5594163571230679,-0.5471451344542683,0.837558005700838
3590,0.7653118240851107,0.4225700900537585,0.9344083124376924,0.7352513278392232,0.6294792225417617,0.9085838873089646,-0.9947109268568401,-1.0360819441870934,0.5509480347660977,-0.4322602353305948,0,-0.5602486857964576,1.5543122344752192e-15,-0.6437660061606632,-0.5602486857967613,-0.5596940098640423,3590,0.5777465364542752,-0.560117282873695,-0.9006159242886256,0.837505273046289
3591,0.5219587873494151,1.2426386467876265,0.858647598133474,0.7646894624887732,-0.06753279565987448,-1.0524205824964061,1.0313966139337836,0.9520060948611192,0.5515842334205621,-0.6857389746691237,1,-0.5609344011054102,-8.881784197001252e-16,-0.8533818906402726,-0.5609344011057132,-0.5604464176242876,3591,0.5783542312711305,-0.5608651969560066,-0.4326267329901292,0.837456926804875
3592,0.3567549416615992,0.22058340335621046,0.7386963309413347,0.5213796042769449,0.28552307038603886,0.6282278182929656,-0.9460019075352947,-1.2010813057036456,0.5522204320750264,-1.1944989100628165,0,-0.5616102910578795,2.220446049250313e-15,-1.080985397456571,-0.5616102910581846,-0.5611801384361653,3592,0.5789618915085493,-0.5615508979716202,-0.35872256949618647,0.837409273298549
3593,0.05166768573389364,0.9517884590645942,0.632950813196022,0.35620507097532156,-0.4191231441442102,-1.0623215620513404,1.0188001792198977,0.9461790217726476,0.5528566307294907,-1.088411623219843,1,-0.5622086590080771,-1.1102230246251565e-15,-0.8017691401736842,-0.5622086590083819,-0.561892484865979,3593,0.5795695211326602,-0.56222677383559,0.2244196207347326,0.837367085467833
3594,0.18294325754575302,0.20244196002017645,0.5557017826925464,0.051171947174086775,0.16984525543977363,1.0387345066945217,-1.0102931960380754,-0.9594837482751111,0.5534928293839549,-0.6643813030916822,0,-0.56284997325279,1.7763568394002505e-15,-0.498878011707395,-0.5628499732530954,-0.5625884852630695,3594,0.5801771179462744,-0.5628251293131297,-0.09864337374433582,0.83732186971591
3595,-0.012890323571975205,0.859667578746788,0.4820524820509108,0.18242422654839666,-0.44769501377762544,-1.1184272393689974,1.0217964956632704,0.9131588664845558,0.5541290280384192,-0.7460379778304752,1,-0.5634347031166811,-2.220446049250313e-15,-0.7692164088263783,-0.5634347031169882,-0.563272006519203,3595,0.5807846848443247,-0.5634664301900656,0.32701287810736174,0.837280643436152
3596,0.09825195764578885,0.14773686347770137,0.4130843182419997,-0.01337460749952016,0.11147581758065911,1.0218709128782075,-1.0134282508695227,-0.9694085636084561,0.5547652266928836,-0.6524770106473934,0,-0.5640626034512088,-1.7763568394002505e-15,-0.4805877210857495,-0.5640626034515154,-0.5639435953045397,3596,0.5813922196181511,-0.5640511478655929,0.0022840652740473413,0.837236373429691
3597,-0.04401181072835178,0.791879260716433,0.33884825781624794,0.0977479535630875,-0.4511209780392409,-1.0648407852204465,1.0002687222718571,0.9446963707429078,0.5554014253473479,-0.8357183874980315,1,-0.564636061765874,-4.440892098500626e-16,-0.6327954585675499,-0.5646360617661816,-0.5646029873631012,3597,0.5819997250530812,-0.5646790351119175,0.4118109648068519,0.837195941848594
3598,-0.18086378982183154,0.08140133431399797,0.25068565870685006,-0.044490572719971935,-0.16809323868607004,0.7856621216229069,-0.9429668563464229,-1.1084257066241723,0.5560376240018122,-1.0662936904441342,0,-0.5652457888293381,-1.1102230246251565e-15,-1.0213134845972485,-0.5652457888296457,-0.5652475271929588,3598,0.5826071992935565,-0.5652524814732122,0.13898693656695815,0.837152953145525
3599,-0.3569201526255464,0.569335691689432,0.13896309923820177,-0.18131826994491695,-0.6880596120292778,-1.1261157273276412,1.0061422720279538,0.9086339221569503,0.5566738226562765,-1.4012113282631815,1,-0.5657775428025572,-2.220446049250313e-16,-0.6558050712733443,-0.5657775428028659,-0.5658751498925877,3599,0.5832146463287854,-0.5658621958272608,0.7255136466287264,0.83711546192194
3600,-0.3921447452418627,-0.17813736929126325,0.02062913392833838,-0.35734339478273147,-0.2689481931637356,0.8738598517029754,-0.9988359858655983,-1.0565182547844547,0.5573100213107409,-1.4486579952695664,0,-0.5663438117951318,6.661338147750939e-16,-0.6346005180607005,-0.5663438117954415,-0.5664846081440454,3600,0.5838220643929325,-0.5663939387164075,0.46588395741691035,0.837075537222779
3601,-0.42032999958401424,0.6641786827305441,-0.07570689420416503,-0.39256173744246875,-0.7330002383087736,-0.8124255776383388,0.9443233322941961,1.0932515571324666,0.5579462199652052,-1.1207305847605982,1,-0.5668732717890359,-2.220446049250313e-16,-0.3040983731276531,-0.5668732717893462,-0.5670784422572784,3601,0.5844294553691963,-0.5669601959054271,0.7427799860782954,0.837038207735816
3602,-0.26767886691332987,0.015506919665150543,-0.13954663610064658,-0.4207419908292443,-0.18912548207307772,1.0552611898588884,-1.0109077894140728,-0.9497572166552402,0.5585824186196695,-0.5372353248432247,0,-0.567458964463248,-1.1102230246251565e-15,-0.48829481178788486,-0.5674589644635585,-0.5676632574469492,3602,0.585036816380637,-0.5674896448630764,0.31976789034444913,0.836996913573279
3603,-0.12020440290687807,0.7651068174850505,-0.15711818592282673,-0.26811794329652977,-0.4643561174314014,-0.6866188833041773,0.9092390599623585,1.1672932010765487,0.5592186172741338,-0.023877946277357148,1,-0.5680143750816959,1.5543122344752192e-15,-0.040630955585139496,-0.5680143750820074,-0.5682437772864821,3603,0.5856441489765253,-0.568075325328868,0.5475619398973364,0.83695775444194
3604,0.2609503344166753,0.4989157774626222,-0.14914303854107852,-0.12066964592333355,0.20965642315562524,1.3869641899110396,-1.0507287906240699,-0.7545383886347683,0.5598548159285981,0.45194053314094856,0,-0.5686802388621693,-1.3322676295501878e-15,-0.10432537271842511,-0.5686802388624811,-0.5688267518606898,3604,0.5862514475059297,-0.5686307243701256,-0.2833112370150685,0.836910807829171
3605,0.3079970722429388,1.1045951746564928,-0.11633672945699892,0.2604174624971934,-0.20551423005421576,-0.9398280993220475,1.0101423995988739,1.0182707129253423,0.5604910145830625,0.6959770852740275,1,-0.5693172003816455,-2.4424906541753444e-15,-0.6240434530932675,-0.5693172003819589,-0.5694149491347222,3605,0.5868587134475276,-0.5692965742710449,-0.06588227944415807,0.836865898965404
3606,0.43251268622981015,0.07709929756644285,-0.08216318160309541,0.3074558527444854,0.42229778885032665,0.8995248963406671,-1.0336097609696995,-1.0414134775154051,0.5611272132375268,0.528804387604889,0,-0.5699762513385125,2.6645352591003757e-15,-0.4286664832686987,-0.5699762513388266,-0.5700062611932298,3606,0.5874659456711948,-0.5699335225134425,-0.2320410498899321,0.836819432689602
3607,0.15890706147754136,0.920933804572427,-0.061417526785802125,0.4319493737240844,-0.3066905518973702,-1.0804314202946095,0.9974698721082357,0.9355207361939468,0.5617634118919911,0.5075014584414785,1,-0.5705812106701347,1.1102230246251565e-15,-0.6989808271192799,-0.5705812106704488,-0.5706007230725455,3607,0.588073146944331,-0.5705925597328283,0.17484169352502116,0.836776780134656
3608,0.16767714807833786,0.08460149007088343,-0.025784024546911994,0.15839229526142432,0.17330081444232068,0.8763606883781081,-1.001111855037042,-1.0550464248501061,0.5623996105464554,0.6314313133586813,0,-0.5712148335974648,-4.440892098500626e-16,-0.6272064826141073,-0.57121483359778,-0.571197574325177,3608,0.5886803158004681,-0.5711975064544282,-0.04076279632457111,0.836732106657763
3609,-0.13265812699628768,0.8375302686750059,-0.002856326467870929,0.16716082577153593,-0.5627052624292195,-1.1630395207690836,1.0318682974177753,0.8869029770627694,0.5630358092009197,0.5809789134156825,1,-0.5717880304008731,6.661338147750939e-16,-0.8867531516840134,-0.5717880304011891,-0.5717985694912928,3609,0.5892874553310877,-0.5718311161742455,0.4137676403340619,0.836691693514474
3610,0.0183865900153606,-0.1067761167088197,0.039114838647367874,-0.1331211603282862,0.1083474258123568,0.978989896446152,-1.05352779521944,-0.9946455429872267,0.5636720078553841,0.7246278337743018,0,-0.5723835595508125,-1.1102230246251565e-15,-0.2705744357169267,-0.5723835595511286,-0.5724024904122422,3610,0.5898945643936372,-0.5724043010297158,0.2457844021669711,0.836649705832885
3611,-0.06524618415627555,0.8743815488386382,0.07541725984434348,0.017896756574327193,-0.4684697233788143,-0.8274945862767747,0.9489630199647442,1.084382918002392,0.5643082065098484,0.7040376511383397,1,-0.5729560685424178,-2.220446049250313e-16,-0.3798216709354283,-0.5729560685427336,-0.5730107158491059,3611,0.5905016441658588,-0.5729998177662158,0.41895018632505027,0.83660934118365
3612,-0.061316352832821025,0.01238500743744805,0.0965149798189806,-0.06572117849859015,-0.030994217898553608,0.8330235991551295,-0.980245953243837,-1.080551819032849,0.5649444051643127,0.4003738408005596,0,-0.5735647737512785,-2.220446049250313e-16,-0.7830783897340334,-0.5735647737515958,-0.5736212423342373,3612,0.5911086927959052,-0.5735723148242254,0.14665498930872645,0.836566424526265
3613,0.03533091416289664,0.9117611076232456,0.11241632013906058,-0.061792044451478956,-0.3612566067407571,-0.628953711040111,0.9042619567950099,1.201231173736487,0.565580603818777,0.4791671083033131,1,-0.5741446299620334,-4.440892098500626e-16,-0.05115613564305201,-0.5741446299623508,-0.57423421316063,3613,0.59171571175973,-0.5741810073449893,0.36366088190078044,0.836525541862592
